character,G_x,G_y,M,Euclid
児,260,237,31875,16.401219466856727
事,246,239,38605,11.704699910719626
侍,257,247,33814,7.615773105863909
治,259,265,31497,17.4928556845359
持,249,250,36551,1.0
時,238,241,36846,15.0
滋,264,267,38658,22.02271554554524
慈,248,264,38346,14.142135623730951
辞,248,246,37546,4.47213595499958
磁,259,267,42826,19.235384061671343
餌,251,241,43315,9.055385138137417
璽,253,246,48869,5.0
鹿,252,265,41778,15.132745950421556
式,257,256,28415,9.219544457292887
識,256,258,44949,10.0
軸,254,257,44891,8.06225774829855
七,256,278,20525,28.635642126552707
𠮟,249,247,43090,3.1622776601683795
-,250,249,2734,1.0
叱,244,261,27538,12.529964086141668
失,242,260,28662,12.806248474865697
室,245,262,37392,13.0
疾,249,256,35120,6.082762530298219
執,242,259,39886,12.041594578792296
湿,258,254,38999,8.94427190999916
嫉,249,257,40500,7.0710678118654755
漆,259,256,38324,10.816653826391969
質,249,242,39045,8.06225774829855
実,246,250,36483,4.0
芝,244,251,30702,6.082762530298219
写,250,232,32668,18.0
社,239,264,30031,17.804493814764857
車,247,245,36236,5.830951894845301
舎,252,260,32687,10.198039027185569
者,257,255,35554,8.602325267042627
射,241,255,38968,10.295630140987
捨,245,257,38676,8.602325267042627
赦,236,257,39798,15.652475842498529
斜,241,249,37291,9.055385138137417
煮,253,250,37842,3.0
遮,247,264,41654,14.317821063276353
謝,249,254,44109,4.123105625617661
邪,264,225,37496,28.653097563788805
蛇,245,264,38604,14.866068747318506
尺,248,229,25218,21.095023109728988
借,258,251,40257,8.06225774829855
酌,244,251,39592,6.082762530298219
釈,237,237,37147,18.384776310850235
爵,242,256,42703,10.0
若,248,251,34110,2.23606797749979
弱,267,242,38421,18.788294228055936
寂,238,256,36741,13.416407864998739
手,250,243,25841,7.0
主,249,281,27283,31.016124838541646
守,256,228,28124,22.80350850198276
朱,246,251,31192,4.123105625617661
取,237,233,36376,21.400934559032695
狩,250,239,34972,11.0
首,250,252,34654,2.0
殊,241,244,37308,10.816653826391969
珠,248,252,34753,2.8284271247461903
酒,271,241,41114,22.847319317591726
腫,250,261,49454,11.0
種,257,253,46775,7.615773105863909
趣,252,256,43187,6.324555320336759
寿,253,250,35999,3.0
受,254,249,35406,4.123105625617661
呪,251,234,33733,16.0312195418814
授,252,252,40781,2.8284271247461903
需,248,235,42006,15.132745950421556
儒,267,245,46250,17.72004514666935
樹,249,247,42678,3.1622776601683795
収,242,252,31305,8.246211251235321
囚,246,243,35551,8.06225774829855
州,268,240,29701,20.591260281974
舟,251,254,31669,4.123105625617661
秀,259,240,33214,13.45362404707371
周,280,233,37267,34.48187929913333
宗,250,247,31443,3.0
拾,242,259,36179,12.041594578792296
秋,238,248,35269,12.165525060596439
臭,250,259,36535,9.0
修,250,246,36551,4.0
袖,266,263,38214,20.615528128088304
終,231,253,37907,19.235384061671343
羞,261,275,39040,27.313000567495326
習,263,234,39846,20.615528128088304
週,260,248,42942,10.198039027185569
就,247,256,40158,6.708203932499369
衆,247,244,36955,6.708203932499369
集,242,248,39272,8.246211251235321
愁,249,258,36667,8.06225774829855
酬,256,244,47439,8.48528137423857
醜,243,257,51222,9.899494936611665
蹴,247,255,47562,5.830951894845301
襲,248,248,47240,2.8284271247461903
十,249,239,17118,11.045361017187261
汁,241,241,22258,12.727922061357855
充,258,262,30654,14.422205101855956
住,249,264,31326,14.035668847618199
柔,250,238,35810,12.0
重,249,266,41872,16.0312195418814
従,247,251,35205,3.1622776601683795
渋,255,257,29631,8.602325267042627
銃,247,261,40894,11.40175425099138
獣,235,251,42639,15.033296378372908
縦,238,253,44246,12.36931687685298
叔,239,263,33633,17.029386365926403
祝,257,251,36357,7.0710678118654755
宿,254,252,37067,4.47213595499958
淑,252,259,37391,9.219544457292887
粛,251,252,40347,2.23606797749979
縮,254,259,46441,9.848857801796104
塾,250,258,43625,8.0
熟,247,245,41541,5.830951894845301
出,253,279,30467,29.154759474226502
述,247,264,34372,14.317821063276353
術,247,249,37447,3.1622776601683795
俊,252,260,36258,10.198039027185569
春,251,255,40513,5.0990195135927845
瞬,243,240,45025,12.206555615733702
旬,274,252,31418,24.08318915758459
巡,252,258,36202,8.246211251235321
盾,253,254,39692,5.0
准,261,253,35130,11.40175425099138
殉,268,246,37014,18.439088914585774
純,247,260,38859,10.44030650891055
循,264,255,42631,14.866068747318506
順,264,237,41979,19.1049731745428
準,248,232,35490,18.110770276274835
潤,277,231,43140,33.015148038438355
遵,260,260,44916,14.142135623730951
処,248,258,31307,8.246211251235321
初,266,254,33335,16.492422502470642
所,247,231,31186,19.235384061671343
書,254,253,42173,5.0
庶,252,258,36652,8.246211251235321
暑,252,241,43509,9.219544457292887
署,252,236,42577,14.142135623730951
緒,244,256,44680,8.48528137423857
諸,250,256,42724,6.0
女,246,262,25974,12.649110640673518
如,257,255,31809,8.602325267042627
助,256,258,36866,10.0
序,256,237,31748,14.317821063276353
叙,238,258,35287,14.422205101855956
徐,251,256,36202,6.082762530298219
除,225,247,38647,25.179356624028344
小,254,261,20319,11.704699910719626
升,246,242,26445,8.94427190999916
少,251,249,21846,1.4142135623730951
召,271,237,30104,24.698178070456937
匠,219,243,33778,31.78049716414141
床,244,246,32066,7.211102550927978
抄,240,250,32548,10.0
肖,253,253,31095,4.242640687119285
尚,255,259,33466,10.295630140987
招,264,253,38313,14.317821063276353
承,251,238,32911,12.041594578792296
昇,245,227,33619,23.53720459187964
松,247,259,33166,9.486832980505138
沼,276,248,32007,26.076809620810597
昭,254,232,38513,18.439088914585774
宵,248,242,34731,8.246211251235321
将,257,241,33941,11.40175425099138
消,276,254,33795,26.30589287593181
症,243,268,35890,19.313207915827967
祥,251,239,33716,11.045361017187261
称,243,248,37253,7.280109889280518
笑,250,241,33816,9.0
唱,269,241,38650,21.02379604162864
商,254,251,37526,4.123105625617661
渉,252,245,31885,5.385164807134504
章,249,245,36268,5.0990195135927845
紹,256,257,40946,9.219544457292887
訟,239,264,35531,17.804493814764857
勝,244,251,46082,6.082762530298219
掌,244,240,38688,11.661903789690601
晶,249,260,39025,10.04987562112089
焼,254,257,40048,8.06225774829855
焦,243,258,37266,10.63014581273465
硝,270,252,38933,20.09975124224178
粧,237,254,38611,13.601470508735444
詔,261,253,39742,11.40175425099138
証,238,266,36969,20.0
象,236,254,37418,14.560219778561036
傷,262,250,43354,12.0
奨,255,252,37590,5.385164807134504
照,251,237,38405,13.038404810405298
詳,242,246,36873,8.94427190999916
彰,239,247,37500,11.40175425099138
障,233,241,42034,19.235384061671343
憧,250,257,45461,7.0
衝,247,247,42941,4.242640687119285
賞,246,243,40551,8.06225774829855
償,257,247,44799,7.615773105863909
礁,256,255,43785,7.810249675906654
鐘,251,270,47781,20.024984394500787
上,255,305,19259,55.226805085936306
丈,246,262,23847,12.649110640673518
冗,256,238,27454,13.416407864998739
条,254,256,33412,7.211102550927978
状,248,253,31914,3.605551275463989
乗,251,247,38808,3.1622776601683795
城,262,260,37490,15.620499351813308
浄,256,244,34112,8.48528137423857
剰,266,246,41554,16.492422502470642
常,246,232,35151,18.439088914585774
情,253,248,42070,3.605551275463989
場,265,237,41030,19.849433241279208
畳,248,256,42977,6.324555320336759
蒸,252,255,38746,5.385164807134504
縄,252,251,48133,2.23606797749979
壌,265,254,44023,15.524174696260024
嬢,261,256,46875,12.529964086141668
錠,241,257,41409,11.40175425099138
譲,255,258,48652,9.433981132056603
醸,243,260,51659,12.206555615733702
色,243,275,32992,25.96150997149434
拭,250,256,35419,6.0
食,257,265,36778,16.55294535724685
植,252,255,42659,5.385164807134504
殖,254,258,41696,8.94427190999916
飾,250,249,41760,1.0
触,247,261,44753,11.40175425099138
嘱,269,242,47060,20.615528128088304
織,251,257,47183,7.0710678118654755
職,251,250,47000,1.0
辱,247,230,39821,20.223748416156685
尻,254,243,32784,8.06225774829855
心,254,276,21021,26.30589287593181
申,248,232,29826,18.110770276274835
伸,268,238,34374,21.633307652783937
臣,219,245,33949,31.400636936215164
芯,253,260,29620,10.44030650891055
身,266,257,35013,17.46424919657298
辛,249,237,28842,13.038404810405298
侵,262,243,40686,13.892443989449804
信,259,255,35484,10.295630140987
津,257,241,37782,11.40175425099138
神,266,238,35980,20.0
唇,245,237,39204,13.92838827718412
娠,248,251,41021,2.23606797749979
振,243,258,41446,10.63014581273465
浸,267,241,38006,19.235384061671343
真,252,258,37143,8.246211251235321
針,233,249,32736,17.029386365926403
深,258,233,35520,18.788294228055936
紳,252,247,41309,3.605551275463989
進,251,267,40882,17.029386365926403
森,252,259,37203,9.219544457292887
診,232,250,35069,18.0
寝,258,250,41338,8.0
慎,252,250,43066,2.0
新,238,244,37216,13.416407864998739
審,252,250,44651,2.0
震,248,244,45364,6.324555320336759
薪,241,249,38730,9.055385138137417
親,252,252,44337,2.8284271247461903
人,256,279,16956,29.614185789921695
刃,281,233,28444,35.35533905932738
仁,223,258,20163,28.160255680657446
尽,253,224,29093,26.1725046566048
迅,246,257,34916,8.06225774829855
甚,251,267,38010,17.029386365926403
陣,232,237,42359,22.20360331117452
尋,254,233,37965,17.46424919657298
腎,231,226,39453,30.610455730027933
須,276,240,37130,27.85677655436824
図,248,242,38766,8.246211251235321
水,247,261,27292,11.40175425099138
吹,238,250,28710,12.0
垂,250,272,39316,22.0
炊,239,254,31204,11.704699910719626
帥,241,243,37718,11.40175425099138
粋,243,240,37176,12.206555615733702
衰,247,251,38693,3.1622776601683795
推,250,255,40431,5.0
酔,230,247,42249,20.223748416156685
遂,255,263,39499,13.92838827718412
睡,238,268,46414,21.633307652783937
穂,256,250,44844,6.0
随,233,256,43564,18.027756377319946
髄,241,257,49375,11.40175425099138
枢,246,248,38404,4.47213595499958
崇,247,254,35822,5.0
数,237,253,38995,13.341664064126334
据,258,249,41559,8.06225774829855
杉,250,246,28312,4.0
裾,261,243,40967,13.038404810405298
寸,260,245,21221,11.180339887498949
瀬,264,244,44903,15.231546211727817
是,248,245,35054,5.385164807134504
井,246,242,30147,8.94427190999916
世,251,259,32327,9.055385138137417
正,243,266,28222,17.46424919657298
生,238,282,27608,34.17601498127012
成,258,261,34511,13.601470508735444
西,250,237,36829,13.0
声,253,221,28860,29.154759474226502
制,267,251,39557,17.029386365926403
姓,245,264,34378,14.866068747318506
征,245,266,33251,16.76305461424021
性,235,254,34246,15.524174696260024
青,251,246,36528,4.123105625617661
斉,252,238,32470,12.165525060596439
政,241,257,37087,11.40175425099138
星,242,257,36004,10.63014581273465
牲,240,255,36078,11.180339887498949
省,263,260,34518,16.401219466856727
凄,270,256,39519,20.8806130178211
逝,250,260,39724,10.0
清,262,251,38435,12.041594578792296
盛,257,274,43336,25.0
婿,257,242,43108,10.63014581273465
晴,245,246,42601,6.4031242374328485
勢,243,240,41103,12.206555615733702
聖,235,249,38668,15.033296378372908
誠,252,264,41259,14.142135623730951
精,255,249,43110,5.0990195135927845
製,243,255,43096,8.602325267042627
誓,243,242,40384,10.63014581273465
静,239,252,45765,11.180339887498949
請,255,257,44052,8.602325267042627
整,243,259,42588,11.40175425099138
醒,235,247,47312,15.297058540778355
税,250,249,38666,1.0
夕,265,233,20989,22.67156809750927
斥,252,244,26569,6.324555320336759
石,252,235,28382,15.132745950421556
赤,247,254,30811,5.0
昔,246,250,35333,4.0
析,238,245,32647,13.0
席,259,246,36820,9.848857801796104
脊,249,251,34946,1.4142135623730951
隻,243,252,38748,7.280109889280518
惜,248,246,41407,4.47213595499958
戚,261,265,40787,18.601075237738275
責,251,250,38519,1.0
跡,248,251,41247,2.23606797749979
積,260,250,45447,10.0
績,255,258,48008,9.433981132056603
籍,253,253,44882,4.242640687119285
切,276,241,30355,27.51363298439521
折,238,247,32480,12.36931687685298
拙,265,265,38597,21.213203435596427
窃,254,247,35116,5.0
接,252,258,39632,8.246211251235321
設,245,251,39251,5.0990195135927845
雪,247,242,39848,8.54400374531753
摂,253,244,38777,6.708203932499369
節,246,243,41152,8.06225774829855
説,247,260,39592,10.44030650891055
舌,248,258,28901,8.246211251235321
絶,245,261,42714,12.083045973594572
千,252,224,20211,26.076809620810597
川,280,242,23984,31.04834939252005
仙,267,274,31433,29.410882339705484
占,245,279,24826,29.427877939124322
先,260,262,30458,15.620499351813308
宣,247,266,35900,16.278820596099706
専,248,241,38810,9.219544457292887
泉,248,257,34293,7.280109889280518
浅,266,253,35192,16.278820596099706
洗,255,260,33329,11.180339887498949
染,252,255,34307,5.385164807134504
扇,267,242,41749,18.788294228055936
栓,245,256,35818,7.810249675906654
旋,243,261,37104,13.038404810405298
船,240,264,40957,17.204650534085253
戦,245,252,42967,5.385164807134504
煎,247,248,38376,3.605551275463989
羨,245,252,36236,5.385164807134504
腺,245,256,44958,7.810249675906654
詮,242,266,37947,17.88854381999832
践,248,253,43374,3.605551275463989
箋,264,255,42126,14.866068747318506
銭,253,256,42784,6.708203932499369
潜,260,248,38938,10.198039027185569
線,244,259,43891,10.816653826391969
遷,257,249,47180,7.0710678118654755
選,255,252,43514,5.385164807134504
薦,258,245,45321,9.433981132056603
繊,252,260,48043,10.198039027185569
鮮,232,247,40990,18.24828759089466
全,254,280,29640,30.265491900843113
前,249,259,38121,9.055385138137417
善,248,257,36897,7.280109889280518
然,247,250,34186,3.0
禅,260,239,40317,14.866068747318506
漸,248,247,42092,3.605551275463989
膳,249,255,46366,5.0990195135927845
繕,246,258,45943,8.94427190999916
狙,250,261,37709,11.0
阻,225,244,40518,25.709920264364882
祖,252,257,38170,7.280109889280518
租,246,254,40898,5.656854249492381
素,251,251,36023,1.4142135623730951
措,254,253,41404,5.0
粗,245,254,40434,6.4031242374328485
組,240,262,42315,15.620499351813308
疎,250,252,40378,2.0
訴,242,250,37760,8.0
塑,250,255,41223,5.0
遡,262,252,44513,12.165525060596439
礎,253,254,42970,5.0
双,253,230,30943,20.223748416156685
壮,243,259,28719,11.40175425099138
早,248,217,30343,33.06055050963308
争,248,240,31879,10.198039027185569
走,248,271,29385,21.095023109728988
奏,250,251,39870,1.0
相,271,252,37303,21.095023109728988
荘,248,254,33340,4.47213595499958
草,248,236,34158,14.142135623730951
送,247,267,34621,17.26267650163207
倉,248,261,36083,11.180339887498949
捜,254,251,42232,4.123105625617661
挿,258,246,40380,8.94427190999916
桑,247,244,37276,6.708203932499369
巣,253,254,38584,5.0
掃,258,241,40968,12.041594578792296
曹,250,242,41956,8.0
曽,252,247,40129,3.605551275463989
爽,246,251,34586,4.123105625617661
窓,247,253,37454,4.242640687119285
創,267,259,40870,19.235384061671343
喪,245,256,39910,7.810249675906654
痩,250,254,41615,4.0
葬,246,239,38564,11.704699910719626
装,246,259,37397,9.848857801796104
僧,272,246,43140,22.360679774997898
想,253,252,37383,3.605551275463989
層,272,239,44400,24.596747752497688
総,246,260,40330,10.770329614269007
遭,260,251,46540,10.04987562112089
槽,267,243,46753,18.384776310850235
踪,243,250,40231,7.0
操,249,251,41824,1.4142135623730951
燥,248,246,42072,4.47213595499958
霜,256,240,43416,11.661903789690601
騒,241,247,47691,9.486832980505138
藻,251,247,38217,3.1622776601683795
造,252,267,39796,17.11724276862369
像,254,253,40965,5.0
増,275,245,41542,25.495097567963924
憎,263,244,44606,14.317821063276353
蔵,256,257,43028,9.219544457292887
贈,261,246,48042,11.704699910719626
臓,247,257,50369,7.615773105863909
即,252,224,37447,26.076809620810597
束,249,247,33215,3.1622776601683795
足,247,249,29506,3.1622776601683795
促,248,250,34044,2.0
則,264,248,37293,14.142135623730951
息,245,265,35556,15.811388300841896
捉,239,255,37416,12.083045973594572
速,249,262,39579,12.041594578792296
側,273,250,40860,23.0
測,273,251,38460,23.021728866442675
俗,251,257,34915,7.0710678118654755
族,244,256,36388,8.48528137423857
属,266,247,43790,16.278820596099706
賊,249,252,41672,2.23606797749979
続,243,258,41662,10.63014581273465
卒,249,238,27503,12.041594578792296
率,249,234,34007,16.0312195418814
存,250,248,31305,2.0
村,250,246,31136,4.0
孫,258,252,39023,8.246211251235321
尊,252,243,38492,7.280109889280518
損,262,250,43883,12.0
遜,259,256,41978,10.816653826391969
他,263,263,35758,18.384776310850235
多,261,243,26995,13.038404810405298
汰,246,262,28833,12.649110640673518
打,233,249,28491,17.029386365926403
妥,250,256,32737,6.0
唾,254,265,40453,15.524174696260024
堕,249,257,40668,7.0710678118654755
惰,259,247,42236,9.486832980505138
駄,227,256,41021,23.769728648009426
太,255,266,25466,16.76305461424021
対,250,249,29381,1.0
体,248,252,33235,2.8284271247461903
耐,233,256,39490,18.027756377319946
待,257,247,34249,7.615773105863909
怠,246,268,33953,18.439088914585774
胎,247,258,39408,8.54400374531753
退,250,256,39104,6.0
帯,250,233,37457,17.0
泰,250,252,39602,2.0
堆,254,251,38963,4.123105625617661
袋,251,252,38993,2.23606797749979
逮,257,261,41279,13.038404810405298
替,246,249,36042,4.123105625617661
